secs,nsecs,x,y,z,q
1615970141,453620733,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970141,468921671,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,483064276,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,497756775,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,512512190,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,529120468,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,541444931,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,555693018,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,570227745,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,585945803,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,603029289,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,616841270,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,632040466,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,646922295,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,663546555,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,680255351,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,695955746,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,712966210,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,730616756,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,747183401,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,763744151,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,779380769,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,791310647,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,806688170,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,822332251,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,839182113,50.13812637,-538.4042358,191.3143463,"[0.5918264389038086, -0.043816521763801575, 0.8047236204147339, -0.015538109466433525]"
1615970142,854495150,50.13812637,-538.4042358,191.3143463,"[0.5918264389038086, -0.043816521763801575, 0.8047236204147339, -0.015538109466433525]"
1615970142,870040965,50.13812637,-538.4042358,191.3143463,"[0.5918264389038086, -0.043816521763801575, 0.8047236204147339, -0.015538109466433525]"
1615970142,885652263,50.13812637,-538.4042358,191.3143463,"[0.5918264389038086, -0.043816521763801575, 0.8047236204147339, -0.015538109466433525]"
1615970142,898969237,50.13812637,-538.4042358,191.3143463,"[0.5918264389038086, -0.043816521763801575, 0.8047236204147339, -0.015538109466433525]"
1615970142,915541631,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,930687435,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,946502863,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,962146830,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,974016129,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,990770736,42.03290939,-534.6832886,198.4897766,"[0.6083700656890869, -0.05150469020009041, 0.7919420599937439, -0.007805308792740107]"
1615970142,6126948,42.03290939,-534.6832886,198.4897766,"[0.6083700656890869, -0.05150469020009041, 0.7919420599937439, -0.007805308792740107]"
1615970142,21455110,42.03290939,-534.6832886,198.4897766,"[0.6083700656890869, -0.05150469020009041, 0.7919420599937439, -0.007805308792740107]"
1615970142,38129500,42.03290939,-534.6832886,198.4897766,"[0.6083700656890869, -0.05150469020009041, 0.7919420599937439, -0.007805308792740107]"
1615970142,55348028,42.03290939,-534.6832886,198.4897766,"[0.6083700656890869, -0.05150469020009041, 0.7919420599937439, -0.007805308792740107]"
1615970142,71520628,30.10637856,-529.5515747,195.3851929,"[0.5979798436164856, -0.06338124722242355, 0.7989889979362488, 0.0044211517088115215]"
1615970142,86968968,30.10637856,-529.5515747,195.3851929,"[0.5979798436164856, -0.06338124722242355, 0.7989889979362488, 0.0044211517088115215]"
1615970142,103183349,30.10637856,-529.5515747,195.3851929,"[0.5979798436164856, -0.06338124722242355, 0.7989889979362488, 0.0044211517088115215]"
1615970142,116203747,30.10637856,-529.5515747,195.3851929,"[0.5979798436164856, -0.06338124722242355, 0.7989889979362488, 0.0044211517088115215]"
1615970142,130294605,30.10637856,-529.5515747,195.3851929,"[0.5979798436164856, -0.06338124722242355, 0.7989889979362488, 0.0044211517088115215]"
1615970142,147205530,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,163316303,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,180019839,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,191802874,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,206229754,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,222983683,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,239774786,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,254664512,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,270269925,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,287384124,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970142,304766236,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,321117342,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,336903001,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,352904289,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,366988071,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,382791178,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,397851263,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,413444713,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,430407364,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,447064759,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970142,463584768,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,479775980,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,491910345,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,506949821,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,523052171,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,538786154,33.36401367,-533.37146,196.561203,"[0.601675808429718, -0.05423158407211304, 0.7968882322311401, -0.0037776485551148653]"
1615970143,554006733,33.36401367,-533.37146,196.561203,"[0.601675808429718, -0.05423158407211304, 0.7968882322311401, -0.0037776485551148653]"
1615970143,567124750,33.36401367,-533.37146,196.561203,"[0.601675808429718, -0.05423158407211304, 0.7968882322311401, -0.0037776485551148653]"
1615970143,581359786,33.36401367,-533.37146,196.561203,"[0.601675808429718, -0.05423158407211304, 0.7968882322311401, -0.0037776485551148653]"
1615970143,597379087,33.36401367,-533.37146,196.561203,"[0.601675808429718, -0.05423158407211304, 0.7968882322311401, -0.0037776485551148653]"
1615970143,614096822,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,630226247,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,642714995,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,657667531,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,673865588,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,690387706,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,705442599,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,720725089,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,734411579,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,748826826,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,764211436,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,775748491,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,790319632,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,805656957,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,821252032,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,837950477,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,854502233,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,870118531,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,883519492,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,898914650,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,913902152,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,926188743,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,940576511,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,955930919,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,970785693,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,988025414,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,16614035,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,29616012,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,42857236,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,57308431,41.04581833,-532.3693848,194.1295471,"[0.5969675183296204, -0.0572633221745491, 0.800216555595398, -0.0020384204108268023]"
1615970143,72507335,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,87516052,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,100516683,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,114325017,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,125764197,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,140538846,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,156270029,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,171428307,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,184540524,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,198862929,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,214074797,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,231400043,41.87460709,-534.6755981,194.3042755,"[0.5977156162261963, -0.051605235785245895, 0.800014317035675, -0.007077111396938562]"
1615970143,248313973,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,262384657,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
1615970143,275486172,41.24676132,-533.2279663,195.4140167,"[0.6004375219345093, -0.055043574422597885, 0.7977639436721802, -0.0042044552974402905]"
